# System description #######################
#

3000 atoms
3 atom types
0 36.34017965892082 xlo xhi
0 36.14654704751288 ylo yhi
0 34.559266348654866 zlo zhi
#
# for a crystal:
# lx=a;  ly2+xy2=b2;  lz2+xz2+yz2=c2
# xz=c*cos(beta);  xy=b*cos(gamma)
# xy*xz+ly*yz=b*c*cos(alpha)
#

# Elements #################################

Masses

1 15.9994
2 28.086
3 91.224

Atoms
# number types charges
345   2   1.47919     21.8575     29.1958     35.2775
346   1   -0.70819    11.0959     24.6659     30.4288
347   1   -0.71802    29.0559     18.7166     35.5315
348   1   -0.730052   26.3445     30.6624     33.367
349   1   -0.739864   35.3046     20.8413     15.6152
350   1   -0.716227   4.63151     26.8097     33.9583
351   1   -0.725853   26.5147     25.8432     5.29911
352   1   -0.69255    28.3424     28.2797     28.917
353   1   -0.696322   9.24349     23.7658     1.534
354   1   -0.717336   20.7669     20.5975     5.18801
355   1   -0.746571   34.2429     3.79386     20.6842
356   1   -0.768177   29.6702     33.0897     20.2867
357   1   -0.846913   20.5894     3.78909     27.3143
358   1   -0.716653   35.8996     23.3104     16.6304
359   1   -0.682978   5.69612     26.9713     9.50235
360   1   -0.645996   0.603473    19.2725     17.6802
361   2   1.48814     32.4473     6.0957      1.9236
362   1   -0.713085   27.9806     33.9215     15.3417
363   3   2.19537     4.11513     30.4682     9.33125
364   2   1.52588     8.96183     5.37802     0.428651
365   2   1.1343      17.1915     33.5677     20.1036
366   2   1.39898     23.0657     23.2134     14.5702
367   2   1.47474     25.7889     1.88248     13.2282
368   2   1.43865     29.788      13.604      30.1417
369   2   1.39856     14.5414     20.6137     26.1139
370   1   -0.736432   10.0456     31.2004     19.6038
371   1   -0.661249   35.0187     14.1812     12.4118
372   1   -0.672563   10.6765     0.261578    6.70759
373   1   -0.780484   22.6599     12.6886     4.81899
374   1   -0.764003   12.3104     18.8535     7.21805
375   1   -0.739898   26.0049     4.57009     9.60946
376   1   -0.203271   28.9211     1.14383     6.9765
377   1   -0.735274   25.353      20.3049     14.3953
378   1   -0.728793   6.95492     17.2095     6.60327
379   1   -0.791501   18.1371     18.3433     9.49565
380   1   -0.647192   25.0619     13.3859     8.94692
381   1   -0.704601   6.66971     0.854906    32.3354
382   1   -0.704723   19.1        20.4406     10.0901
383   1   -0.72523    31.635      17.5052     35.2339
384   1   -0.707836   13.0332     10.6474     19.3452
385   2   1.44083     6.78693     11.1184     24.8063
386   1   -0.748815   9.26325     8.1433      26.7349
387   2   1.21369     4.32942     26.2113     35.4416
388   2   1.34385     6.11904     16.1719     27.9584
389   2   1.52012     21.929      28.4634     9.01789
390   2   1.47213     18.1137     13.8792     33.8228
391   2   1.44282     27.4979     24.4409     25.0971
392   2   1.2888      27.9979     23.2909     22.1734
393   3   2.04848     18.5729     1.39055     15.4276
394   1   -0.685156   35.1362     33.9014     20.3702
395   1   -0.711445   34.6013     21.4432     23.2573
396   1   -0.680769   26.4296     2.30721     9.05049
397   1   -0.689492   26.5419     9.98721     15.251
398   1   -0.718166   32.9381     9.92361     23.4296
399   1   -0.653237   28.3133     19.9125     8.01825
400   1   -0.763894   27.361      22.1817     21.1842
401   1   -0.739474   32.4135     22.4891     33.7621
402   1   -0.710967   28.6132     10.7895     4.00388
403   1   -0.778228   29.7628     12.2063     35.5725
404   1   -0.662873   26.1903     12.1189     13.611
405   1   -0.719806   11.8426     12.4947     32.6663
406   1   -0.704536   29.2342     1.62084     17.7524
407   1   -0.617587   30.3246     30.6136     24.8807
408   1   -0.681349   10.8203     34.1734     34.2375
409   2   1.48576     1.99228     1.99693     9.43891
410   1   -0.766889   15.5233     1.40584     21.8618
411   2   1.44163     1.42385     33.551      16.0155
412   2   1.46801     25.549      20.3706     24.5793
413   2   1.45354     10.1111     9.2104      11.4394
414   2   1.1866      27.8729     19.4014     0.0385847
415   2   1.00952     32.0929     24.9013     1.61305
416   2   1.44698     21.6359     7.2083      4.81896
417   2   1.42401     10.2903     3.75102     15.7567
418   1   -0.497538   35.6441     3.38103     28.5162
419   1   -0.760431   26.5307     8.82809     33.7995
420   1   -0.68612    14.9987     16.4401     32.9935
421   1   -0.734706   15.5637     31.0985     10.5065
422   1   -0.772231   12.2632     12.1835     0.202207
423   1   -0.664261   26.2786     9.75389     31.4373
424   1   -0.818241   2.94517     27.8005     29.0729
425   1   -0.721255   6.89334     11.8675     17.7316
426   1   -0.732662   12.9446     30.2623     32.8876
427   1   -0.637351   24.4253     22.5681     15.4016
428   1   -0.735214   8.14213     13.0808     8.4598
429   1   -0.740298   9.63183     32.7753     23.6374
430   1   -0.730998   31.5697     7.0431      16.6867
431   1   -0.707476   11.0066     14.4894     31.082
432   1   -0.721532   33.2625     29.1381     30.6219
433   2   1.49666     20.6544     30.2702     16.5938
434   1   -0.71627    26.7374     4.24396     7.15443
435   2   1.40869     15.7377     22.786      34.285
436   2   1.42699     1.6731      28.554      28.5778
437   2   1.38693     18.9871     15.0504     4.35646
438   2   1.40756     35.3949     9.17122     3.00899
439   2   1.44738     14.7706     24.2798     31.5713
440   2   1.44742     35.122      26.7985     12.6698
442   1   -0.702681   25.9957     33.5076     6.76822
443   1   -0.720197   9.13178     9.39446     21.7514
444   1   -0.713278   31.4689     33.449      3.39329
445   1   -0.695973   18.769      25.0581     32.043
446   1   -0.710886   7.45026     33.8488     2.5935
447   1   -0.719198   12.8697     27.9819     8.17254
448   1   -0.704105   36.2432     31.53       9.73945
449   1   -0.723016   31.127      12.0283     26.8767
450   1   -0.699586   7.97011     9.54758     17.0631
451   1   -0.765663   26.8445     13.5079     19.7216
452   1   -0.738917   24.9137     30.5917     23.0843
453   1   -0.682815   8.31756     1.14212     25.1275
454   1   -0.705377   13.2239     13.4557     30.7285
455   1   -0.719665   1.76849     31.1224     34.6635
456   1   -0.696677   23.0968     19.9497     7.16519
457   2   1.50482     23.0398     22.3921     28.6375
458   1   -0.742792   6.84423     30.14       16.0894
459   2   1.48932     10.3489     31.0222     18.0271
460   2   1.4478      14.996      26.2267     1.68525
461   2   1.40697     2.87275     20.1865     15.5036
462   2   1.49785     6.00962     17.4282     5.3447
463   2   1.39419     13.4526     17.6461     30.0114
464   2   1.45798     6.18094     12.8628     5.1777
465   2   1.38245     20.0386     20.2751     32.8106
466   1   -0.655659   30.4461     0.704251    9.21099
467   1   -0.798377   5.02501     13.1676     27.1211
468   1   -0.54767    33.9192     11.5647     8.33756
469   1   -0.372325   22.4894     9.08194     23.7113
470   1   -0.68289    22.7739     2.93998     12.0494
471   1   -0.716843   4.59998     3.98427     29.6
472   1   -0.870939   35.0025     28.3659     24.1271
473   1   -0.862149   10.5108     30.7687     5.0987
474   1   -0.738306   7.508       14.3296     23.817
475   1   -0.674241   33.2244     8.05625     25.4421
476   1   -0.710745   4.87688     20.8819     1.73119
477   1   -0.690384   14.9846     17.9086     29.4838
478   1   -0.699926   1.9671      21.6761     31.0434
479   1   -0.692246   21.6554     19.8756     24.3878
480   1   -0.720107   13.4552     19.7629     4.87166
481   2   1.45422     17.3566     7.35393     10.8401
482   1   -0.717719   13.0216     32.4693     6.14576
483   2   1.44712     33.0916     2.96232     16.9841
484   3   2.20529     22.3761     4.25107     27.8381
485   2   1.47966     10.7638     4.39704     32.6328
486   2   1.33496     32.159      14.8204     25.263
487   2   1.38187     26.6127     9.24156     19.168
488   2   1.39269     15.0795     29.238      30.7078
489   2   1.42782     12.9365     34.1707     24.0277
490   1   -0.765755   22.1852     27.6402     35.0569
491   1   -0.748557   9.97525     28.6117     21.2591
492   1   -0.731494   22.2785     10.6463     3.49687
493   1   -0.727346   13.6527     3.12714     25.772
494   1   -0.710764   20.8622     7.75566     12.7481
495   1   -0.693914   31.0248     5.09463     29.5531
496   1   -0.719652   11.2387     16.8258     8.71455
497   1   -0.754781   17.733      3.54183     11.2655
498   1   -0.746886   30.7872     15.4768     33.8137
499   1   -0.790878   27.6117     15.4491     -0.0365514
500   1   -0.732478   21.7561     1.27102     6.42201
501   1   -0.760238   11.6441     29.4822     23.0501
502   1   -0.73394    6.3294      30.9313     32.2687
503   1   -0.62999    0.538898    1.89292     27.0163
504   1   -0.712146   14.3887     18.7488     2.50517
505   2   1.29823     1.38612     13.9738     26.02
506   1   -0.686519   36.469      28.6455     20.647
507   2   1.37681     1.49305     17.9365     27.3524
508   2   1.46003     23.703      6.50601     18.2766
509   2   1.38136     22.5303     20.9096     -0.0263833
510   2   1.43073     27.6134     2.58605     21.5671
511   2   1.44946     14.7032     0.0474151   21.6188
512   2   1.40411     28.1248     9.7891      21.7053
513   2   1.42624     16.6208     2.22269     4.75478
514   1   -0.735572   29.1383     23.2427     28.8143
515   1   -0.707525   6.31427     6.82209     20.4903
516   1   -0.744341   28.1935     12.9465     5.62075
517   1   -0.730279   2.85165     14.5172     26.5421
518   1   -0.713981   11.394      26.0708     32.9071
519   1   -0.736208   1.09647     26.5542     9.18061
520   1   -0.723028   19.5078     29.9038     7.20227
521   1   -0.827974   23.274      17.3558     1.72599
522   1   -0.687357   4.88208     6.80452     22.7839
523   1   -0.725746   16.8889     13.6353     18.3998
524   1   -0.858672   7.45515     20.5261     31.6805
525   1   -0.71685    29.9539     32.9771     13.9296
526   1   -0.735082   35.5782     11.976      1.24789
527   1   -0.7659     30.9039     0.311879    18.7745
528   1   -0.656744   33.7206     2.49766     15.5651
529   2   1.47705     15.0171     14.065      22.1324
530   1   -0.718283   9.54956     1.59415     18.926
531   2   1.49035     29.5815     23.4794     30.3336
532   2   1.36449     12.0849     15.9683     5.44304
533   3   1.96781     29.9803     26.8455     4.01308
534   2   1.47039     36.4949     4.61217     5.53595
535   2   1.48179     19.2031     1.16816     3.46995
536   2   1.4391      31.0021     33.0272     12.7147
537   2   1.42548     18.7568     2.34327     11.3518
538   1   -0.698578   23.641      14.1257     27.4302
539   1   -0.690939   27.4865     17.6645     18.8695
